Course,University,District,Z_Score
ARTS *,University of Jaffna,JAFFNA,1.1854
ARTS *,University of Jaffna,KILINOCHCHI,1.1854
ARTS *,University of Jaffna,MANNAR,1.1854
ARTS *,University of Jaffna,MULLAITIVU,1.1854
ARTS *,University of Jaffna,VAVUNIYA,1.1854
ARTS *,University of Jaffna,TRINCOMALEE,1.1854
ARTS *,University of Jaffna,BATTICALOA,1.1854
ARTS *,University of Jaffna,AMPARA,1.1854
ARTS *,University of Jaffna,PUTTALAM,1.1854
ARTS *,University of Jaffna,KURUNEGALA,1.1854
ARTS *,University of Jaffna,ANURADHAPURA,1.1854
ARTS *,University of Jaffna,POLONNARUWA,1.1854
ARTS *,University of Jaffna,BADULLA,1.1854
ARTS *,University of Jaffna,MONARAGALA,1.1854
ARTS *,University of Jaffna,KEGALLE,1.1854
ARTS *,University of Jaffna,RATNAPURA,1.1854
ARTS *,University of Ruhuna,COLOMBO,1.3336
ARTS *,University of Ruhuna,GAMPAHA,1.3336
ARTS *,University of Ruhuna,KALUTARA,1.3336
ARTS *,University of Ruhuna,MATALE,1.3336
ARTS *,University of Ruhuna,KANDY,1.3336
ARTS *,University of Ruhuna,NUWARA ELIYA,1.3336
ARTS *,University of Ruhuna,GALLE,1.3336
ARTS *,University of Ruhuna,MATARA,1.3336
ARTS *,University of Ruhuna,HAMBANTOTA,1.3336
ARTS *,University of Ruhuna,JAFFNA,1.3336
ARTS *,University of Ruhuna,KILINOCHCHI,1.3336
ARTS *,University of Ruhuna,MANNAR,1.3336
ARTS *,University of Ruhuna,MULLAITIVU,1.3336
ARTS *,University of Ruhuna,VAVUNIYA,1.3336
ARTS *,University of Ruhuna,TRINCOMALEE,1.3336
ARTS *,University of Ruhuna,BATTICALOA,1.3336
ARTS *,University of Ruhuna,AMPARA,1.3336
ARTS *,University of Ruhuna,PUTTALAM,1.3336
ARTS *,University of Ruhuna,KURUNEGALA,1.3336
ARTS *,University of Ruhuna,ANURADHAPURA,1.3336
ARTS *,University of Ruhuna,POLONNARUWA,1.3336
ARTS *,University of Ruhuna,BADULLA,1.3336
ARTS *,University of Ruhuna,MONARAGALA,1.3336
ARTS *,University of Ruhuna,KEGALLE,1.3336
ARTS *,University of Ruhuna,RATNAPURA,1.3336
ARTS *,"Eastern University, Sri Lanka",COLOMBO,1.1522
ARTS *,"Eastern University, Sri Lanka",GAMPAHA,1.1522
ARTS *,"Eastern University, Sri Lanka",KALUTARA,1.1522
ARTS *,"Eastern University, Sri Lanka",MATALE,1.1522
ARTS *,"Eastern University, Sri Lanka",KANDY,1.1522
ARTS *,"Eastern University, Sri Lanka",NUWARA ELIYA,1.1522
ARTS *,"Eastern University, Sri Lanka",GALLE,1.1522
ARTS *,"Eastern University, Sri Lanka",MATARA,1.1522
ARTS *,"Eastern University, Sri Lanka",HAMBANTOTA,1.1522
ARTS *,"Eastern University, Sri Lanka",JAFFNA,1.1522
ARTS *,"Eastern University, Sri Lanka",KILINOCHCHI,1.1522
ARTS *,"Eastern University, Sri Lanka",MANNAR,1.1522
ARTS *,"Eastern University, Sri Lanka",MULLAITIVU,1.1522
ARTS *,"Eastern University, Sri Lanka",VAVUNIYA,1.1522
ARTS *,"Eastern University, Sri Lanka",TRINCOMALEE,1.1522
ARTS *,"Eastern University, Sri Lanka",BATTICALOA,1.1522
ARTS *,"Eastern University, Sri Lanka",AMPARA,1.1522
ARTS *,"Eastern University, Sri Lanka",PUTTALAM,1.1522
ARTS *,"Eastern University, Sri Lanka",KURUNEGALA,1.1522
ARTS *,"Eastern University, Sri Lanka",ANURADHAPURA,1.1522
ARTS *,"Eastern University, Sri Lanka",POLONNARUWA,1.1522
ARTS *,"Eastern University, Sri Lanka",BADULLA,1.1522
ARTS *,"Eastern University, Sri Lanka",MONARAGALA,1.1522
ARTS *,"Eastern University, Sri Lanka",KEGALLE,1.1522
ARTS *,"Eastern University, Sri Lanka",RATNAPURA,1.1522
ARTS *,South Eastern University of Sri Lanka,COLOMBO,1.2695
ARTS *,South Eastern University of Sri Lanka,GAMPAHA,1.2695
ARTS *,South Eastern University of Sri Lanka,KALUTARA,1.2695
ARTS *,South Eastern University of Sri Lanka,MATALE,1.2695
ARTS *,South Eastern University of Sri Lanka,KANDY,1.2695
ARTS *,South Eastern University of Sri Lanka,NUWARA ELIYA,1.2695
ARTS *,South Eastern University of Sri Lanka,GALLE,1.2695
ARTS *,South Eastern University of Sri Lanka,MATARA,1.2695
ARTS *,South Eastern University of Sri Lanka,HAMBANTOTA,1.2695
ARTS *,South Eastern University of Sri Lanka,JAFFNA,1.2695
ARTS *,South Eastern University of Sri Lanka,KILINOCHCHI,1.2695
ARTS *,South Eastern University of Sri Lanka,MANNAR,1.2695
ARTS *,South Eastern University of Sri Lanka,MULLAITIVU,1.2695
ARTS *,South Eastern University of Sri Lanka,VAVUNIYA,1.2695
ARTS *,South Eastern University of Sri Lanka,TRINCOMALEE,1.2695
ARTS *,South Eastern University of Sri Lanka,BATTICALOA,1.2695
ARTS *,South Eastern University of Sri Lanka,AMPARA,1.2695
ARTS *,South Eastern University of Sri Lanka,PUTTALAM,1.2695
ARTS *,South Eastern University of Sri Lanka,KURUNEGALA,1.2695
ARTS *,South Eastern University of Sri Lanka,ANURADHAPURA,1.2695
ARTS *,South Eastern University of Sri Lanka,POLONNARUWA,1.2695
ARTS *,South Eastern University of Sri Lanka,BADULLA,1.2695
ARTS *,South Eastern University of Sri Lanka,MONARAGALA,1.2695
ARTS *,South Eastern University of Sri Lanka,KEGALLE,1.2695
ARTS *,South Eastern University of Sri Lanka,RATNAPURA,1.2695
ARTS *,Rajarata University of Sri Lanka,COLOMBO,1.2989
ARTS *,Rajarata University of Sri Lanka,GAMPAHA,1.2989
ARTS *,Rajarata University of Sri Lanka,KALUTARA,1.2989
ARTS *,Rajarata University of Sri Lanka,MATALE,1.2989
ARTS *,Rajarata University of Sri Lanka,KANDY,1.2989
ARTS *,Rajarata University of Sri Lanka,NUWARA ELIYA,1.2989
ARTS *,Rajarata University of Sri Lanka,GALLE,1.2989
ARTS *,Rajarata University of Sri Lanka,MATARA,1.2989
ARTS *,Rajarata University of Sri Lanka,HAMBANTOTA,1.2989
ARTS *,Rajarata University of Sri Lanka,JAFFNA,1.2989
ARTS *,Rajarata University of Sri Lanka,KILINOCHCHI,1.2989
ARTS *,Rajarata University of Sri Lanka,MANNAR,1.2989
ARTS *,Rajarata University of Sri Lanka,MULLAITIVU,1.2989
ARTS *,Rajarata University of Sri Lanka,VAVUNIYA,1.2989
ARTS *,Rajarata University of Sri Lanka,TRINCOMALEE,1.2989
ARTS *,Rajarata University of Sri Lanka,BATTICALOA,1.2989
ARTS *,Rajarata University of Sri Lanka,AMPARA,1.2989
ARTS *,Rajarata University of Sri Lanka,PUTTALAM,1.2989
ARTS *,Rajarata University of Sri Lanka,KURUNEGALA,1.2989
ARTS *,Rajarata University of Sri Lanka,ANURADHAPURA,1.2989
ARTS *,Rajarata University of Sri Lanka,POLONNARUWA,1.2989
ARTS *,Rajarata University of Sri Lanka,BADULLA,1.2989
ARTS *,Rajarata University of Sri Lanka,MONARAGALA,1.2989
ARTS *,Rajarata University of Sri Lanka,KEGALLE,1.2989
ARTS *,Rajarata University of Sri Lanka,RATNAPURA,1.2989
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,COLOMBO,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,GAMPAHA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,KALUTARA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,MATALE,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,KANDY,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,NUWARA ELIYA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,GALLE,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,MATARA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,HAMBANTOTA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,JAFFNA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,KILINOCHCHI,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,MANNAR,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,MULLAITIVU,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,VAVUNIYA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,TRINCOMALEE,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,BATTICALOA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,AMPARA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,PUTTALAM,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,KURUNEGALA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,ANURADHAPURA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,POLONNARUWA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,BADULLA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,MONARAGALA,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,KEGALLE,1.1093
ARTS  (SP) / MASS MEDIA* #,University of Colombo - Sri Palee Campus,RATNAPURA,1.1093
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,COLOMBO,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,GAMPAHA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,KALUTARA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,MATALE,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,KANDY,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,NUWARA ELIYA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,GALLE,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,MATARA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,HAMBANTOTA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,JAFFNA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,KILINOCHCHI,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,MANNAR,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,MULLAITIVU,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,VAVUNIYA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,TRINCOMALEE,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,BATTICALOA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,AMPARA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,PUTTALAM,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,KURUNEGALA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,ANURADHAPURA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,POLONNARUWA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,BADULLA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,MONARAGALA,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,KEGALLE,0.8418
ARTS (SP) / PERFORMING ARTS * #,University of Colombo - Sri Palee Campus,RATNAPURA,0.8418
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,COLOMBO,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,GAMPAHA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,KALUTARA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,MATALE,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,KANDY,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,NUWARA ELIYA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,GALLE,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,MATARA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,HAMBANTOTA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,JAFFNA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,KILINOCHCHI,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,MANNAR,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,MULLAITIVU,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,VAVUNIYA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,TRINCOMALEE,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,BATTICALOA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,AMPARA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,PUTTALAM,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,KURUNEGALA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,ANURADHAPURA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,POLONNARUWA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,BADULLA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,MONARAGALA,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,KEGALLE,1.3499
ARTS (SAB) - A * [Arts Stream],Sabaragamuwa University of Sri Lanka,RATNAPURA,1.3499
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,COLOMBO,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,GAMPAHA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,KALUTARA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,MATALE,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,KANDY,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,NUWARA ELIYA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,GALLE,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,MATARA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,HAMBANTOTA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,JAFFNA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,KILINOCHCHI,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,MANNAR,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,MULLAITIVU,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,VAVUNIYA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,TRINCOMALEE,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,BATTICALOA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,AMPARA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,PUTTALAM,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,KURUNEGALA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,ANURADHAPURA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,POLONNARUWA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,BADULLA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,MONARAGALA,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,KEGALLE,1.1634
ARTS (SAB) - B * [Commerce Stream],Sabaragamuwa University of Sri Lanka,RATNAPURA,1.1634
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,COLOMBO,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,GAMPAHA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,KALUTARA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,MATALE,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,KANDY,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,NUWARA ELIYA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,GALLE,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,MATARA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,HAMBANTOTA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,JAFFNA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,KILINOCHCHI,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,MANNAR,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,MULLAITIVU,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,VAVUNIYA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,TRINCOMALEE,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,BATTICALOA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,AMPARA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,PUTTALAM,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,KURUNEGALA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,ANURADHAPURA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,POLONNARUWA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,BADULLA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,MONARAGALA,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,KEGALLE,1.7807
ARTS-INFORMATION TECHNOLOGY *,University of Sri Jayewardenepura,RATNAPURA,1.7807
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,COLOMBO,0.9948
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,GAMPAHA,0.9053
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,KALUTARA,0.9971
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,MATALE,1.0222
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,KANDY,0.903
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,NUWARA ELIYA,0.8039
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,GALLE,1.0298
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,MATARA,1.0473
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,HAMBANTOTA,0.9898
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,JAFFNA,1.0092
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,KILINOCHCHI,0.4255
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,MANNAR,0.6466
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,MULLAITIVU,0.2688
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,VAVUNIYA,0.4914
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,TRINCOMALEE,1.0188
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,BATTICALOA,1.0027
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,AMPARA,1.0239
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,PUTTALAM,1.0129
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,KURUNEGALA,0.9872
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,ANURADHAPURA,0.7674
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,POLONNARUWA,0.7851
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,BADULLA,1.0269
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,MONARAGALA,0.9317
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,KEGALLE,0.9524
AQUATIC BIORESOURCES,University of Sri Jayewardenepura,RATNAPURA,1.0596
URBAN BIORESOURCES,University of Sri Jayewardenepura,COLOMBO,0.9212
URBAN BIORESOURCES,University of Sri Jayewardenepura,GAMPAHA,0.8691
URBAN BIORESOURCES,University of Sri Jayewardenepura,KALUTARA,0.9196
URBAN BIORESOURCES,University of Sri Jayewardenepura,MATALE,0.6956
URBAN BIORESOURCES,University of Sri Jayewardenepura,KANDY,0.8637
URBAN BIORESOURCES,University of Sri Jayewardenepura,NUWARA ELIYA,0.8359
URBAN BIORESOURCES,University of Sri Jayewardenepura,GALLE,0.9164
URBAN BIORESOURCES,University of Sri Jayewardenepura,MATARA,0.8846
URBAN BIORESOURCES,University of Sri Jayewardenepura,HAMBANTOTA,0.9312
URBAN BIORESOURCES,University of Sri Jayewardenepura,JAFFNA,0.9026
URBAN BIORESOURCES,University of Sri Jayewardenepura,KILINOCHCHI,0.5758
URBAN BIORESOURCES,University of Sri Jayewardenepura,MANNAR,0.4002
URBAN BIORESOURCES,University of Sri Jayewardenepura,MULLAITIVU,0.2215
URBAN BIORESOURCES,University of Sri Jayewardenepura,VAVUNIYA,0.5226
URBAN BIORESOURCES,University of Sri Jayewardenepura,TRINCOMALEE,0.8893
URBAN BIORESOURCES,University of Sri Jayewardenepura,BATTICALOA,0.9318
URBAN BIORESOURCES,University of Sri Jayewardenepura,AMPARA,0.8452
URBAN BIORESOURCES,University of Sri Jayewardenepura,PUTTALAM,0.8796
URBAN BIORESOURCES,University of Sri Jayewardenepura,KURUNEGALA,0.9011
URBAN BIORESOURCES,University of Sri Jayewardenepura,ANURADHAPURA,0.8311
URBAN BIORESOURCES,University of Sri Jayewardenepura,POLONNARUWA,0.5741
URBAN BIORESOURCES,University of Sri Jayewardenepura,BADULLA,0.9336
URBAN BIORESOURCES,University of Sri Jayewardenepura,MONARAGALA,0.776
URBAN BIORESOURCES,University of Sri Jayewardenepura,KEGALLE,0.8632
URBAN BIORESOURCES,University of Sri Jayewardenepura,RATNAPURA,0.9339
SOCIAL WORK *,University of Peradeniya,COLOMBO,1.7406
SOCIAL WORK *,University of Peradeniya,GAMPAHA,1.7406
SOCIAL WORK *,University of Peradeniya,KALUTARA,1.7406
SOCIAL WORK *,University of Peradeniya,MATALE,1.7406
SOCIAL WORK *,University of Peradeniya,KANDY,1.7406
SOCIAL WORK *,University of Peradeniya,NUWARA ELIYA,1.7406
SOCIAL WORK *,University of Peradeniya,GALLE,1.7406
SOCIAL WORK *,University of Peradeniya,MATARA,1.7406
SOCIAL WORK *,University of Peradeniya,HAMBANTOTA,1.7406
SOCIAL WORK *,University of Peradeniya,JAFFNA,1.7406
SOCIAL WORK *,University of Peradeniya,KILINOCHCHI,1.7406
SOCIAL WORK *,University of Peradeniya,MANNAR,1.7406
SOCIAL WORK *,University of Peradeniya,MULLAITIVU,1.7406
SOCIAL WORK *,University of Peradeniya,VAVUNIYA,1.7406
SOCIAL WORK *,University of Peradeniya,TRINCOMALEE,1.7406
SOCIAL WORK *,University of Peradeniya,BATTICALOA,1.7406
SOCIAL WORK *,University of Peradeniya,AMPARA,1.7406
SOCIAL WORK *,University of Peradeniya,PUTTALAM,1.7406
SOCIAL WORK *,University of Peradeniya,KURUNEGALA,1.7406
SOCIAL WORK *,University of Peradeniya,ANURADHAPURA,1.7406
SOCIAL WORK *,University of Peradeniya,POLONNARUWA,1.7406
SOCIAL WORK *,University of Peradeniya,BADULLA,1.7406
SOCIAL WORK *,University of Peradeniya,MONARAGALA,1.7406
SOCIAL WORK *,University of Peradeniya,KEGALLE,1.7406
SOCIAL WORK *,University of Peradeniya,RATNAPURA,1.7406
SOCIAL WORK *,University of Jayewardenepura,COLOMBO,1.7022
SOCIAL WORK *,University of Jayewardenepura,GAMPAHA,1.7022
SOCIAL WORK *,University of Jayewardenepura,KALUTARA,1.7022
SOCIAL WORK *,University of Jayewardenepura,MATALE,1.7022
SOCIAL WORK *,University of Jayewardenepura,KANDY,1.7022
SOCIAL WORK *,University of Jayewardenepura,NUWARA ELIYA,1.7022
SOCIAL WORK *,University of Jayewardenepura,GALLE,1.7022
SOCIAL WORK *,University of Jayewardenepura,MATARA,1.7022
SOCIAL WORK *,University of Jayewardenepura,HAMBANTOTA,1.7022
SOCIAL WORK *,University of Jayewardenepura,JAFFNA,1.7022
SOCIAL WORK *,University of Jayewardenepura,KILINOCHCHI,1.7022
SOCIAL WORK *,University of Jayewardenepura,MANNAR,1.7022
SOCIAL WORK *,University of Jayewardenepura,MULLAITIVU,1.7022
SOCIAL WORK *,University of Jayewardenepura,VAVUNIYA,1.7022
SOCIAL WORK *,University of Jayewardenepura,TRINCOMALEE,1.7022
SOCIAL WORK *,University of Jayewardenepura,BATTICALOA,1.7022
SOCIAL WORK *,University of Jayewardenepura,AMPARA,1.7022
SOCIAL WORK *,University of Jayewardenepura,PUTTALAM,1.7022
SOCIAL WORK *,University of Jayewardenepura,KURUNEGALA,1.7022
SOCIAL WORK *,University of Jayewardenepura,ANURADHAPURA,1.7022
SOCIAL WORK *,University of Jayewardenepura,POLONNARUWA,1.7022
SOCIAL WORK *,University of Jayewardenepura,BADULLA,1.7022
SOCIAL WORK *,University of Jayewardenepura,MONARAGALA,1.7022
SOCIAL WORK *,University of Jayewardenepura,KEGALLE,1.7022
SOCIAL WORK *,University of Jayewardenepura,RATNAPURA,1.7022
HUMAN RESOURCE DEVELOPMENT,Uva Wellassa University of Sri Lanka,COLOMBO,1.4547
HUMAN RESOURCE DEVELOPMENT,Uva Wellassa University of Sri Lanka,GAMPAHA,1.5194
HUMAN RESOURCE DEVELOPMENT,Uva Wellassa University of Sri Lanka,KALUTARA,1.5484
HUMAN RESOURCE DEVELOPMENT,Uva Wellassa University of Sri Lanka,MATALE,1.4874
