Course,University,District,Z_Score
INFORMATION TECHNOLOGY & MANAGEMENT,University of Moratuwa,KEGALLE,1.5652
INFORMATION TECHNOLOGY & MANAGEMENT,University of Moratuwa,RATNAPURA,1.6918
FACILITIES MANAGEMENT,University of Moratuwa,COLOMBO,1.5279
FACILITIES MANAGEMENT,University of Moratuwa,GAMPAHA,1.4646
FACILITIES MANAGEMENT,University of Moratuwa,KALUTARA,1.4772
FACILITIES MANAGEMENT,University of Moratuwa,MATALE,1.4187
FACILITIES MANAGEMENT,University of Moratuwa,KANDY,1.4668
FACILITIES MANAGEMENT,University of Moratuwa,NUWARA ELIYA,1.3277
FACILITIES MANAGEMENT,University of Moratuwa,GALLE,1.5387
FACILITIES MANAGEMENT,University of Moratuwa,MATARA,1.5401
FACILITIES MANAGEMENT,University of Moratuwa,HAMBANTOTA,1.4362
FACILITIES MANAGEMENT,University of Moratuwa,JAFFNA,1.3523
FACILITIES MANAGEMENT,University of Moratuwa,KILINOCHCHI,1.087
FACILITIES MANAGEMENT,University of Moratuwa,MANNAR,1.3204
FACILITIES MANAGEMENT,University of Moratuwa,MULLAITIVU,0.8578
FACILITIES MANAGEMENT,University of Moratuwa,VAVUNIYA,1.4716
FACILITIES MANAGEMENT,University of Moratuwa,TRINCOMALEE,1.4495
FACILITIES MANAGEMENT,University of Moratuwa,BATTICALOA,1.5037
FACILITIES MANAGEMENT,University of Moratuwa,AMPARA,1.4246
FACILITIES MANAGEMENT,University of Moratuwa,PUTTALAM,1.3826
FACILITIES MANAGEMENT,University of Moratuwa,KURUNEGALA,1.3408
FACILITIES MANAGEMENT,University of Moratuwa,ANURADHAPURA,1.4611
FACILITIES MANAGEMENT,University of Moratuwa,POLONNARUWA,1.367
FACILITIES MANAGEMENT,University of Moratuwa,BADULLA,1.4786
FACILITIES MANAGEMENT,University of Moratuwa,MONARAGALA,1.294
FACILITIES MANAGEMENT,University of Moratuwa,KEGALLE,1.5054
FACILITIES MANAGEMENT,University of Moratuwa,RATNAPURA,1.484
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",COLOMBO,1.7608
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",GAMPAHA,1.6644
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",KALUTARA,1.7408
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",MATALE,1.3965
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",KANDY,1.6717
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",NUWARA ELIYA,1.4923
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",GALLE,1.7666
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",MATARA,1.754
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",HAMBANTOTA,1.6034
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",JAFFNA,1.6058
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",KILINOCHCHI,1.3041
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",MANNAR,0.9606
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",MULLAITIVU,0.8922
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",VAVUNIYA,1.076
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",TRINCOMALEE,1.1689
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",BATTICALOA,1.2971
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",AMPARA,1.3085
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",PUTTALAM,1.6518
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",KURUNEGALA,1.6018
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",ANURADHAPURA,1.4704
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",POLONNARUWA,1.7157
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",BADULLA,1.6308
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",MONARAGALA,1.5315
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",KEGALLE,1.6305
TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING,"TMLE
University of Moratuwa",RATNAPURA,1.6
BUSINESS SCIENCE,University of Moratuwa,COLOMBO,1.9302
BUSINESS SCIENCE,University of Moratuwa,GAMPAHA,1.8007
BUSINESS SCIENCE,University of Moratuwa,KALUTARA,1.8275
BUSINESS SCIENCE,University of Moratuwa,MATALE,1.585
BUSINESS SCIENCE,University of Moratuwa,KANDY,1.6237
BUSINESS SCIENCE,University of Moratuwa,NUWARA ELIYA,1.7231
BUSINESS SCIENCE,University of Moratuwa,GALLE,1.7322
BUSINESS SCIENCE,University of Moratuwa,MATARA,1.8344
BUSINESS SCIENCE,University of Moratuwa,HAMBANTOTA,1.6082
BUSINESS SCIENCE,University of Moratuwa,JAFFNA,1.5365
BUSINESS SCIENCE,University of Moratuwa,KILINOCHCHI,1.1112
BUSINESS SCIENCE,University of Moratuwa,MANNAR,1.5261
BUSINESS SCIENCE,University of Moratuwa,MULLAITIVU,1.0614
BUSINESS SCIENCE,University of Moratuwa,VAVUNIYA,1.5642
BUSINESS SCIENCE,University of Moratuwa,TRINCOMALEE,1.5103
BUSINESS SCIENCE,University of Moratuwa,BATTICALOA,1.6549
BUSINESS SCIENCE,University of Moratuwa,AMPARA,1.4671
BUSINESS SCIENCE,University of Moratuwa,PUTTALAM,1.5669
BUSINESS SCIENCE,University of Moratuwa,KURUNEGALA,1.6088
BUSINESS SCIENCE,University of Moratuwa,ANURADHAPURA,1.6694
BUSINESS SCIENCE,University of Moratuwa,POLONNARUWA,1.4748
BUSINESS SCIENCE,University of Moratuwa,BADULLA,1.7881
BUSINESS SCIENCE,University of Moratuwa,MONARAGALA,1.5333
BUSINESS SCIENCE,University of Moratuwa,KEGALLE,1.8758
BUSINESS SCIENCE,University of Moratuwa,RATNAPURA,1.662
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",COLOMBO,1.4223
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",GAMPAHA,1.4152
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",KALUTARA,1.4725
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",MATALE,1.1956
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",KANDY,1.3799
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",NUWARA ELIYA,1.2084
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",GALLE,1.4206
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",MATARA,1.4475
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",HAMBANTOTA,1.4715
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",JAFFNA,1.5066
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",KILINOCHCHI,0.9873
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",MANNAR,1.283
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",MULLAITIVU,0.9865
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",VAVUNIYA,1.0917
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",TRINCOMALEE,1.3613
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",BATTICALOA,1.4597
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",AMPARA,1.4078
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",PUTTALAM,1.2378
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",KURUNEGALA,1.4652
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",ANURADHAPURA,1.3979
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",POLONNARUWA,1.2298
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",BADULLA,1.4307
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",MONARAGALA,1.2915
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",KEGALLE,1.4743
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT BIO SCIENCE  STREAM    
University of Kelaniya",RATNAPURA,1.4878
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",COLOMBO,1.4522
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",GAMPAHA,1.4525
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",KALUTARA,1.4552
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",MATALE,1.2905
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",KANDY,1.4255
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",NUWARA ELIYA,1.0659
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",GALLE,1.4664
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",MATARA,1.4823
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",HAMBANTOTA,1.4865
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",JAFFNA,1.4832
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",KILINOCHCHI,1.2532
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",MANNAR,0.8017
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",MULLAITIVU,0.655
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",VAVUNIYA,1.0101
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",TRINCOMALEE,1.0959
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",BATTICALOA,1.2986
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",AMPARA,1.1961
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",PUTTALAM,1.2441
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",KURUNEGALA,1.4531
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",ANURADHAPURA,1.3295
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",POLONNARUWA,1.1968
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",BADULLA,1.3899
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",MONARAGALA,1.2645
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",KEGALLE,1.4599
MANAGEMENT AND INFORMATION,"TECHNOLOGY  MIT OTHER STREAM   
University of Kelaniya",RATNAPURA,1.4763
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",COLOMBO,1.4991
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",GAMPAHA,1.425
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",KALUTARA,1.4482
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",MATALE,1.2373
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",KANDY,1.4877
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",NUWARA ELIYA,0.9885
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",GALLE,1.4971
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",MATARA,1.4519
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",HAMBANTOTA,1.3956
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",JAFFNA,1.3934
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",KILINOCHCHI,1.0812
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",MANNAR,0.5439
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",MULLAITIVU,0.5752
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",VAVUNIYA,0.7209
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",TRINCOMALEE,0.991
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",BATTICALOA,1.1632
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",AMPARA,1.1797
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",PUTTALAM,1.2356
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",KURUNEGALA,1.3559
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",ANURADHAPURA,1.2571
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",POLONNARUWA,1.1214
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",BADULLA,1.3862
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",MONARAGALA,1.2627
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",KEGALLE,1.4398
INDUSTRIAL STATISTICS &,"MATHEMATICAL FINANCE
University of Colombo",RATNAPURA,1.4696
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,COLOMBO,1.2946
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,GAMPAHA,1.2724
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,KALUTARA,1.3397
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,MATALE,1.1401
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,KANDY,1.2445
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,NUWARA ELIYA,0.9467
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,GALLE,1.3217
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,MATARA,1.3354
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,HAMBANTOTA,1.2883
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,JAFFNA,1.3125
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,KILINOCHCHI,0.9258
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,MANNAR,0.4915
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,MULLAITIVU,0.5028
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,VAVUNIYA,0.6282
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,TRINCOMALEE,0.9003
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,BATTICALOA,1.1414
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,AMPARA,1.1654
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,PUTTALAM,1.0905
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,KURUNEGALA,1.2235
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,ANURADHAPURA,1.2082
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,POLONNARUWA,0.8997
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,BADULLA,1.307
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,MONARAGALA,1.1214
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,KEGALLE,1.2593
FINANCIAL MATHEMATICS AND INDUSTRIAL STATISTICS,University of Ruhuna,RATNAPURA,1.2429
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,COLOMBO,1.4013
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,GAMPAHA,1.411
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,KALUTARA,1.3997
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,MATALE,1.2703
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,KANDY,1.4329
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,NUWARA ELIYA,1.0846
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,GALLE,1.4614
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,MATARA,1.4423
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,HAMBANTOTA,1.4161
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,JAFFNA,1.4489
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,KILINOCHCHI,1.1908
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,MANNAR,0.5798
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,MULLAITIVU,0.5134
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,VAVUNIYA,0.6349
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,TRINCOMALEE,1.0992
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,BATTICALOA,1.2838
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,AMPARA,1.2402
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,PUTTALAM,1.174
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,KURUNEGALA,1.3564
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,ANURADHAPURA,1.2881
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,POLONNARUWA,1.1071
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,BADULLA,1.3757
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,MONARAGALA,1.2152
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,KEGALLE,1.4333
STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,RATNAPURA,1.3824
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,COLOMBO,1.8821
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,GAMPAHA,1.9386
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,KALUTARA,2.0067
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,MATALE,1.7796
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,KANDY,1.9892
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,NUWARA ELIYA,1.964
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,GALLE,1.9225
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,MATARA,2.0075
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,HAMBANTOTA,1.9936
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,JAFFNA,2.011
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,KILINOCHCHI,1.8642
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,MANNAR,1.9387
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,MULLAITIVU,1.8842
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,VAVUNIYA,1.8609
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,TRINCOMALEE,1.9927
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,BATTICALOA,2.0244
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,AMPARA,1.9931
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,PUTTALAM,1.843
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,KURUNEGALA,1.9631
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,ANURADHAPURA,1.8899
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,POLONNARUWA,1.8043
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,BADULLA,1.9101
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,MONARAGALA,2.0211
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,KEGALLE,1.8946
GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,RATNAPURA,1.9234
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",COLOMBO,1.2931
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",GAMPAHA,1.2888
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",KALUTARA,1.298
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",MATALE,1.291
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",KANDY,1.295
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",GALLE,1.288
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",MATARA,1.2961
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",HAMBANTOTA,1.3009
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",JAFFNA,1.309
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",TRINCOMALEE,1.3697
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",BATTICALOA,1.29
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",AMPARA,1.3624
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",PUTTALAM,1.3384
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",KURUNEGALA,1.2958
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",ANURADHAPURA,1.3059
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",BADULLA,1.2903
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",KEGALLE,1.3047
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT   
Rajarata University of Sri Lanka",RATNAPURA,1.2921
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",COLOMBO,1.1864
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",GAMPAHA,1.2194
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",KALUTARA,1.2451
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",MATALE,1.2507
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",KANDY,1.1677
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",NUWARA ELIYA,0.7939
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",GALLE,1.2775
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",MATARA,1.2699
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",HAMBANTOTA,1.1536
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",JAFFNA,1.2357
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",KILINOCHCHI,0.8754
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",MANNAR,1.0182
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",MULLAITIVU,0.5233
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",VAVUNIYA,1.1384
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",TRINCOMALEE,1.1494
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",BATTICALOA,1.1955
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",AMPARA,1.1825
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",PUTTALAM,1.0247
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",KURUNEGALA,1.2195
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",ANURADHAPURA,1.12
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",POLONNARUWA,1.0186
INFORMATION AND COMMUNICATION TECHNOLOGY,"ICT  
University of Vavuniya, Sri Lanka",BADULLA,1.2117
